Leaf Size,In Sample RMSE,Out of Sample RMSE
2852,0.011770075,0.008258633
2853,0.011770075,0.008258633
2854,0.011770075,0.008258633
2855,0.011770075,0.008258633
2856,0.011770075,0.008258633
2857,0.011770075,0.008258633
2858,0.011770075,0.008258633
2859,0.011770075,0.008258633
2860,0.011770075,0.008258633
2861,0.011770075,0.008258633
2862,0.011770075,0.008258633
2863,0.011770075,0.008258633
2864,0.011770075,0.008258633
2865,0.011770075,0.008258633
2866,0.011770075,0.008258633
2867,0.011770075,0.008258633
2868,0.011770075,0.008258633
2869,0.011770075,0.008258633
2870,0.011770075,0.008258633
2871,0.011770075,0.008258633
2872,0.011770075,0.008258633
2873,0.011770075,0.008258633
2874,0.011770075,0.008258633
2875,0.011770075,0.008258633
2876,0.011770075,0.008258633
2877,0.011770075,0.008258633
2878,0.011770075,0.008258633
2879,0.011770075,0.008258633
2880,0.011770075,0.008258633
2881,0.011770075,0.008258633
2882,0.011770075,0.008258633
2883,0.011770075,0.008258633
2884,0.011770075,0.008258633
2885,0.011770075,0.008258633
2886,0.011770075,0.008258633
2887,0.011770075,0.008258633
2888,0.011770075,0.008258633
2889,0.011770075,0.008258633
2890,0.011770075,0.008258633
2891,0.011770075,0.008258633
2892,0.011770075,0.008258633
2893,0.011770075,0.008258633
2894,0.011770075,0.008258633
2895,0.011770075,0.008258633
2896,0.011770075,0.008258633
2897,0.011770075,0.008258633
2898,0.011770075,0.008258633
2899,0.011770075,0.008258633
2900,0.011770075,0.008258633
2901,0.011770075,0.008258633
2902,0.011770075,0.008258633
2903,0.011770075,0.008258633
2904,0.011770075,0.008258633
2905,0.011770075,0.008258633
2906,0.011770075,0.008258633
2907,0.011770075,0.008258633
2908,0.011770075,0.008258633
2909,0.011770075,0.008258633
2910,0.011770075,0.008258633
2911,0.011770075,0.008258633
2912,0.011770075,0.008258633
2913,0.011770075,0.008258633
2914,0.011770075,0.008258633
2915,0.011770075,0.008258633
2916,0.011770075,0.008258633
2917,0.011770075,0.008258633
2918,0.011770075,0.008258633
2919,0.011770075,0.008258633
2920,0.011770075,0.008258633
2921,0.011770075,0.008258633
2922,0.011770075,0.008258633
2923,0.011770075,0.008258633
2924,0.011770075,0.008258633
2925,0.011770075,0.008258633
2926,0.011770075,0.008258633
2927,0.011770075,0.008258633
2928,0.011770075,0.008258633
2929,0.011770075,0.008258633
2930,0.011770075,0.008258633
2931,0.011770075,0.008258633
2932,0.011770075,0.008258633
2933,0.011770075,0.008258633
2934,0.011770075,0.008258633
2935,0.011770075,0.008258633
2936,0.011770075,0.008258633
2937,0.011770075,0.008258633
2938,0.011770075,0.008258633
2939,0.011770075,0.008258633
2940,0.011770075,0.008258633
2941,0.011770075,0.008258633
2942,0.011770075,0.008258633
2943,0.011770075,0.008258633
2944,0.011770075,0.008258633
2945,0.011770075,0.008258633
2946,0.011770075,0.008258633
2947,0.011770075,0.008258633
2948,0.011770075,0.008258633
2949,0.011770075,0.008258633
2950,0.011770075,0.008258633
2951,0.011770075,0.008258633
2952,0.011770075,0.008258633
2953,0.011770075,0.008258633
2954,0.011770075,0.008258633
2955,0.011770075,0.008258633
2956,0.011770075,0.008258633
2957,0.011770075,0.008258633
2958,0.011770075,0.008258633
2959,0.011770075,0.008258633
2960,0.011770075,0.008258633
2961,0.011770075,0.008258633
2962,0.011770075,0.008258633
2963,0.011770075,0.008258633
2964,0.011770075,0.008258633
2965,0.011770075,0.008258633
2966,0.011770075,0.008258633
2967,0.011770075,0.008258633
2968,0.011770075,0.008258633
2969,0.011770075,0.008258633
2970,0.011770075,0.008258633
2971,0.011770075,0.008258633
2972,0.011770075,0.008258633
2973,0.011770075,0.008258633
2974,0.011770075,0.008258633
2975,0.011770075,0.008258633
2976,0.011770075,0.008258633
2977,0.011770075,0.008258633
2978,0.011770075,0.008258633
2979,0.011770075,0.008258633
2980,0.011770075,0.008258633
2981,0.011770075,0.008258633
2982,0.011770075,0.008258633
2983,0.011770075,0.008258633
2984,0.011770075,0.008258633
2985,0.011770075,0.008258633
2986,0.011770075,0.008258633
2987,0.011770075,0.008258633
2988,0.011770075,0.008258633
2989,0.011770075,0.008258633
2990,0.011770075,0.008258633
2991,0.011770075,0.008258633
2992,0.011770075,0.008258633
2993,0.011770075,0.008258633
2994,0.011770075,0.008258633
2995,0.011770075,0.008258633
2996,0.011770075,0.008258633
2997,0.011770075,0.008258633
2998,0.011770075,0.008258633
2999,0.011770075,0.008258633
3000,0.011770075,0.008258633
3001,0.011770075,0.008258633
3002,0.011770075,0.008258633
3003,0.011770075,0.008258633
3004,0.011770075,0.008258633
3005,0.011770075,0.008258633
3006,0.011770075,0.008258633
3007,0.011770075,0.008258633
3008,0.011770075,0.008258633
3009,0.011770075,0.008258633
3010,0.011770075,0.008258633
3011,0.011770075,0.008258633
3012,0.011770075,0.008258633
3013,0.011770075,0.008258633
3014,0.011770075,0.008258633
3015,0.011770075,0.008258633
3016,0.011770075,0.008258633
3017,0.011770075,0.008258633
3018,0.011770075,0.008258633
3019,0.011770075,0.008258633
3020,0.011770075,0.008258633
3021,0.011770075,0.008258633
3022,0.011770075,0.008258633
3023,0.011770075,0.008258633
3024,0.011770075,0.008258633
3025,0.011770075,0.008258633
3026,0.011770075,0.008258633
3027,0.011770075,0.008258633
3028,0.011770075,0.008258633
3029,0.011770075,0.008258633
3030,0.011770075,0.008258633
3031,0.011770075,0.008258633
3032,0.011770075,0.008258633
3033,0.011770075,0.008258633
3034,0.011770075,0.008258633
3035,0.011770075,0.008258633
3036,0.011770075,0.008258633
3037,0.011770075,0.008258633
3038,0.011770075,0.008258633
3039,0.011770075,0.008258633
3040,0.011770075,0.008258633
3041,0.011770075,0.008258633
3042,0.011770075,0.008258633
3043,0.011770075,0.008258633
3044,0.011770075,0.008258633
3045,0.011770075,0.008258633
3046,0.011770075,0.008258633
3047,0.011770075,0.008258633
3048,0.011770075,0.008258633
3049,0.011770075,0.008258633
3050,0.011770075,0.008258633
3051,0.011770075,0.008258633
3052,0.011770075,0.008258633
3053,0.011770075,0.008258633
3054,0.011770075,0.008258633
3055,0.011770075,0.008258633
3056,0.011770075,0.008258633
3057,0.011770075,0.008258633
3058,0.011770075,0.008258633
3059,0.011770075,0.008258633
3060,0.011770075,0.008258633
3061,0.011770075,0.008258633
3062,0.011770075,0.008258633
3063,0.011770075,0.008258633
3064,0.011770075,0.008258633
3065,0.011770075,0.008258633
3066,0.011770075,0.008258633
3067,0.011770075,0.008258633
3068,0.011770075,0.008258633
3069,0.011770075,0.008258633
3070,0.011770075,0.008258633
3071,0.011770075,0.008258633
3072,0.011770075,0.008258633
3073,0.011770075,0.008258633
3074,0.011770075,0.008258633
3075,0.011770075,0.008258633
3076,0.011770075,0.008258633
3077,0.011770075,0.008258633
3078,0.011770075,0.008258633
3079,0.011770075,0.008258633
3080,0.011770075,0.008258633
3081,0.011770075,0.008258633
3082,0.011770075,0.008258633
3083,0.011770075,0.008258633
3084,0.011770075,0.008258633
3085,0.011770075,0.008258633
3086,0.011770075,0.008258633
3087,0.011770075,0.008258633
3088,0.011770075,0.008258633
3089,0.011770075,0.008258633
3090,0.011770075,0.008258633
3091,0.011770075,0.008258633
3092,0.011770075,0.008258633
3093,0.011770075,0.008258633
3094,0.011770075,0.008258633
3095,0.011770075,0.008258633
3096,0.011770075,0.008258633
3097,0.011770075,0.008258633
3098,0.011770075,0.008258633
3099,0.011770075,0.008258633
3100,0.011770075,0.008258633
3101,0.011770075,0.008258633
3102,0.011770075,0.008258633
3103,0.011770075,0.008258633
3104,0.011770075,0.008258633
3105,0.011770075,0.008258633
3106,0.011770075,0.008258633
3107,0.011770075,0.008258633
3108,0.011770075,0.008258633
3109,0.011770075,0.008258633
3110,0.011770075,0.008258633
3111,0.011770075,0.008258633
3112,0.011770075,0.008258633
3113,0.011770075,0.008258633
3114,0.011770075,0.008258633
3115,0.011770075,0.008258633
3116,0.011770075,0.008258633
3117,0.011770075,0.008258633
3118,0.011770075,0.008258633
3119,0.011770075,0.008258633
3120,0.011770075,0.008258633
3121,0.011770075,0.008258633
3122,0.011770075,0.008258633
3123,0.011770075,0.008258633
3124,0.011770075,0.008258633
3125,0.011770075,0.008258633
3126,0.011770075,0.008258633
3127,0.011770075,0.008258633
3128,0.011770075,0.008258633
3129,0.011770075,0.008258633
3130,0.011770075,0.008258633
3131,0.011770075,0.008258633
3132,0.011770075,0.008258633
3133,0.011770075,0.008258633
3134,0.011770075,0.008258633
3135,0.011770075,0.008258633
3136,0.011770075,0.008258633
3137,0.011770075,0.008258633
3138,0.011770075,0.008258633
3139,0.011770075,0.008258633
3140,0.011770075,0.008258633
3141,0.011770075,0.008258633
3142,0.011770075,0.008258633
3143,0.011770075,0.008258633
3144,0.011770075,0.008258633
3145,0.011770075,0.008258633
3146,0.011770075,0.008258633
3147,0.011770075,0.008258633
3148,0.011770075,0.008258633
3149,0.011770075,0.008258633
3150,0.011770075,0.008258633
3151,0.011770075,0.008258633
3152,0.011770075,0.008258633
3153,0.011770075,0.008258633
3154,0.011770075,0.008258633
3155,0.011770075,0.008258633
3156,0.011770075,0.008258633
3157,0.011770075,0.008258633
3158,0.011770075,0.008258633
3159,0.011770075,0.008258633
3160,0.011770075,0.008258633
3161,0.011770075,0.008258633
3162,0.011770075,0.008258633
3163,0.011770075,0.008258633
3164,0.011770075,0.008258633
3165,0.011770075,0.008258633
3166,0.011770075,0.008258633
3167,0.011770075,0.008258633
3168,0.011770075,0.008258633
3169,0.011770075,0.008258633
3170,0.011770075,0.008258633
3171,0.011770075,0.008258633
3172,0.011770075,0.008258633
3173,0.011770075,0.008258633
3174,0.011770075,0.008258633
3175,0.011770075,0.008258633
3176,0.011770075,0.008258633
3177,0.011770075,0.008258633
3178,0.011770075,0.008258633
3179,0.011770075,0.008258633
3180,0.011770075,0.008258633
3181,0.011770075,0.008258633
3182,0.011770075,0.008258633
3183,0.011770075,0.008258633
3184,0.011770075,0.008258633
3185,0.011770075,0.008258633
3186,0.011770075,0.008258633
3187,0.011770075,0.008258633
3188,0.011770075,0.008258633
3189,0.011770075,0.008258633
3190,0.011770075,0.008258633
3191,0.011770075,0.008258633
3192,0.011770075,0.008258633
3193,0.011770075,0.008258633
3194,0.011770075,0.008258633
3195,0.011770075,0.008258633
3196,0.011770075,0.008258633
3197,0.011770075,0.008258633
3198,0.011770075,0.008258633
3199,0.011770075,0.008258633
3200,0.011770075,0.008258633
3201,0.011770075,0.008258633
3202,0.011770075,0.008258633
3203,0.011770075,0.008258633
3204,0.011770075,0.008258633
3205,0.011770075,0.008258633
3206,0.011770075,0.008258633
3207,0.011770075,0.008258633
3208,0.011770075,0.008258633
3209,0.011770075,0.008258633
3210,0.011770075,0.008258633
3211,0.011770075,0.008258633
3212,0.011770075,0.008258633
3213,0.011770075,0.008258633
3214,0.011770075,0.008258633
3215,0.011770075,0.008258633
3216,0.011770075,0.008258633
3217,0.011770075,0.008258633
3218,0.011770075,0.008258633
3219,0.011770075,0.008258633
3220,0.011770075,0.008258633
3221,0.011770075,0.008258633
3222,0.011770075,0.008258633
3223,0.011770075,0.008258633
3224,0.011770075,0.008258633
3225,0.011770075,0.008258633
3226,0.011770075,0.008258633
3227,0.011770075,0.008258633
3228,0.011770075,0.008258633
3229,0.011770075,0.008258633
3230,0.011770075,0.008258633
3231,0.011770075,0.008258633
3232,0.011770075,0.008258633
3233,0.011770075,0.008258633
3234,0.011770075,0.008258633
3235,0.011770075,0.008258633
3236,0.011770075,0.008258633
3237,0.011770075,0.008258633
3238,0.011770075,0.008258633
3239,0.011770075,0.008258633
3240,0.011770075,0.008258633
3241,0.011770075,0.008258633
3242,0.011770075,0.008258633
3243,0.011770075,0.008258633
3244,0.011770075,0.008258633
3245,0.011770075,0.008258633
3246,0.011770075,0.008258633
3247,0.011770075,0.008258633
3248,0.011770075,0.008258633
3249,0.011770075,0.008258633
3250,0.011770075,0.008258633
3251,0.011770075,0.008258633
3252,0.011770075,0.008258633
3253,0.011770075,0.008258633
3254,0.011770075,0.008258633
3255,0.011770075,0.008258633
3256,0.011770075,0.008258633
3257,0.011770075,0.008258633
3258,0.011770075,0.008258633
3259,0.011770075,0.008258633
3260,0.011770075,0.008258633
3261,0.011770075,0.008258633
3262,0.011770075,0.008258633
3263,0.011770075,0.008258633
3264,0.011770075,0.008258633
3265,0.011770075,0.008258633
3266,0.011770075,0.008258633
3267,0.011770075,0.008258633
3268,0.011770075,0.008258633
3269,0.011770075,0.008258633
3270,0.011770075,0.008258633
3271,0.011770075,0.008258633
3272,0.011770075,0.008258633
3273,0.011770075,0.008258633
3274,0.011770075,0.008258633
3275,0.011770075,0.008258633
3276,0.011770075,0.008258633
3277,0.011770075,0.008258633
3278,0.011770075,0.008258633
3279,0.011770075,0.008258633
3280,0.011770075,0.008258633
3281,0.011770075,0.008258633
3282,0.011770075,0.008258633
3283,0.011770075,0.008258633
3284,0.011770075,0.008258633
3285,0.011770075,0.008258633
3286,0.011770075,0.008258633
3287,0.011770075,0.008258633
3288,0.011770075,0.008258633
3289,0.011770075,0.008258633
3290,0.011770075,0.008258633
3291,0.011770075,0.008258633
3292,0.011770075,0.008258633
3293,0.011770075,0.008258633
3294,0.011770075,0.008258633
3295,0.011770075,0.008258633
3296,0.011770075,0.008258633
3297,0.011770075,0.008258633
3298,0.011770075,0.008258633
3299,0.011770075,0.008258633
3300,0.011770075,0.008258633
3301,0.011770075,0.008258633
3302,0.011770075,0.008258633
3303,0.011770075,0.008258633
3304,0.011770075,0.008258633
3305,0.011770075,0.008258633
3306,0.011770075,0.008258633
3307,0.011770075,0.008258633
3308,0.011770075,0.008258633
3309,0.011770075,0.008258633
3310,0.011770075,0.008258633
3311,0.011770075,0.008258633
3312,0.011770075,0.008258633
3313,0.011770075,0.008258633
3314,0.011770075,0.008258633
3315,0.011770075,0.008258633
3316,0.011770075,0.008258633
3317,0.011770075,0.008258633
3318,0.011770075,0.008258633
3319,0.011770075,0.008258633
3320,0.011770075,0.008258633
3321,0.011770075,0.008258633
3322,0.011770075,0.008258633
3323,0.011770075,0.008258633
3324,0.011770075,0.008258633
3325,0.011770075,0.008258633
3326,0.011770075,0.008258633
3327,0.011770075,0.008258633
3328,0.011770075,0.008258633
3329,0.011770075,0.008258633
3330,0.011770075,0.008258633
3331,0.011770075,0.008258633
3332,0.011770075,0.008258633
3333,0.011770075,0.008258633
3334,0.011770075,0.008258633
3335,0.011770075,0.008258633
3336,0.011770075,0.008258633
3337,0.011770075,0.008258633
3338,0.011770075,0.008258633
3339,0.011770075,0.008258633
3340,0.011770075,0.008258633
3341,0.011770075,0.008258633
3342,0.011770075,0.008258633
3343,0.011770075,0.008258633
3344,0.011770075,0.008258633
3345,0.011770075,0.008258633
3346,0.011770075,0.008258633
3347,0.011770075,0.008258633
3348,0.011770075,0.008258633
3349,0.011770075,0.008258633
3350,0.011770075,0.008258633
3351,0.011770075,0.008258633
3352,0.011770075,0.008258633
3353,0.011770075,0.008258633
3354,0.011770075,0.008258633
3355,0.011770075,0.008258633
3356,0.011770075,0.008258633
3357,0.011770075,0.008258633
3358,0.011770075,0.008258633
3359,0.011770075,0.008258633
3360,0.011770075,0.008258633
3361,0.011770075,0.008258633
3362,0.011770075,0.008258633
3363,0.011770075,0.008258633
3364,0.011770075,0.008258633
3365,0.011770075,0.008258633
3366,0.011770075,0.008258633
3367,0.011770075,0.008258633
3368,0.011770075,0.008258633
3369,0.011770075,0.008258633
3370,0.011770075,0.008258633
3371,0.011770075,0.008258633
3372,0.011770075,0.008258633
3373,0.011770075,0.008258633
3374,0.011770075,0.008258633
3375,0.011770075,0.008258633
3376,0.011770075,0.008258633
3377,0.011770075,0.008258633
3378,0.011770075,0.008258633
3379,0.011770075,0.008258633
3380,0.011770075,0.008258633
3381,0.011770075,0.008258633
3382,0.011770075,0.008258633
3383,0.011770075,0.008258633
3384,0.011770075,0.008258633
3385,0.011770075,0.008258633
3386,0.011770075,0.008258633
3387,0.011770075,0.008258633
3388,0.011770075,0.008258633
3389,0.011770075,0.008258633
3390,0.011770075,0.008258633
3391,0.011770075,0.008258633
3392,0.011770075,0.008258633
3393,0.011770075,0.008258633
3394,0.011770075,0.008258633
3395,0.011770075,0.008258633
3396,0.011770075,0.008258633
3397,0.011770075,0.008258633
3398,0.011770075,0.008258633
3399,0.011770075,0.008258633
3400,0.011770075,0.008258633
3401,0.011770075,0.008258633
3402,0.011770075,0.008258633
3403,0.011770075,0.008258633
3404,0.011770075,0.008258633
3405,0.011770075,0.008258633
3406,0.011770075,0.008258633
3407,0.011770075,0.008258633
3408,0.011770075,0.008258633
3409,0.011770075,0.008258633
3410,0.011770075,0.008258633
3411,0.011770075,0.008258633
3412,0.011770075,0.008258633
3413,0.011770075,0.008258633
3414,0.011770075,0.008258633
3415,0.011770075,0.008258633
3416,0.011770075,0.008258633
3417,0.011770075,0.008258633
3418,0.011770075,0.008258633
3419,0.011770075,0.008258633
3420,0.011770075,0.008258633
3421,0.011770075,0.008258633
3422,0.011770075,0.008258633
3423,0.011770075,0.008258633
3424,0.011770075,0.008258633
3425,0.011770075,0.008258633
3426,0.011770075,0.008258633
3427,0.011770075,0.008258633
3428,0.011770075,0.008258633
3429,0.011770075,0.008258633
3430,0.011770075,0.008258633
3431,0.011770075,0.008258633
3432,0.011770075,0.008258633
3433,0.011770075,0.008258633
3434,0.011770075,0.008258633
3435,0.011770075,0.008258633
3436,0.011770075,0.008258633
3437,0.011770075,0.008258633
3438,0.011770075,0.008258633
3439,0.011770075,0.008258633
3440,0.011770075,0.008258633
3441,0.011770075,0.008258633
3442,0.011770075,0.008258633
3443,0.011770075,0.008258633
3444,0.011770075,0.008258633
3445,0.011770075,0.008258633
3446,0.011770075,0.008258633
3447,0.011770075,0.008258633
3448,0.011770075,0.008258633
3449,0.011770075,0.008258633
3450,0.011770075,0.008258633
3451,0.011770075,0.008258633
3452,0.011770075,0.008258633
3453,0.011770075,0.008258633
3454,0.011770075,0.008258633
3455,0.011770075,0.008258633
3456,0.011770075,0.008258633
3457,0.011770075,0.008258633
3458,0.011770075,0.008258633
3459,0.011770075,0.008258633
3460,0.011770075,0.008258633
3461,0.011770075,0.008258633
3462,0.011770075,0.008258633
3463,0.011770075,0.008258633
3464,0.011770075,0.008258633
3465,0.011770075,0.008258633
3466,0.011770075,0.008258633
3467,0.011770075,0.008258633
3468,0.011770075,0.008258633
3469,0.011770075,0.008258633
3470,0.011770075,0.008258633
3471,0.011770075,0.008258633
3472,0.011770075,0.008258633
3473,0.011770075,0.008258633
3474,0.011770075,0.008258633
3475,0.011770075,0.008258633
3476,0.011770075,0.008258633
3477,0.011770075,0.008258633
3478,0.011770075,0.008258633
3479,0.011770075,0.008258633
3480,0.011770075,0.008258633
3481,0.011770075,0.008258633
3482,0.011770075,0.008258633
3483,0.011770075,0.008258633
3484,0.011770075,0.008258633
3485,0.011770075,0.008258633
3486,0.011770075,0.008258633
3487,0.011770075,0.008258633
3488,0.011770075,0.008258633
3489,0.011770075,0.008258633
3490,0.011770075,0.008258633
3491,0.011770075,0.008258633
3492,0.011770075,0.008258633
3493,0.011770075,0.008258633
3494,0.011770075,0.008258633
3495,0.011770075,0.008258633
3496,0.011770075,0.008258633
3497,0.011770075,0.008258633
3498,0.011770075,0.008258633
3499,0.011770075,0.008258633
3500,0.011770075,0.008258633
3501,0.011770075,0.008258633
3502,0.011770075,0.008258633
3503,0.011770075,0.008258633
3504,0.011770075,0.008258633
3505,0.011770075,0.008258633
3506,0.011770075,0.008258633
3507,0.011770075,0.008258633
3508,0.011770075,0.008258633
3509,0.011770075,0.008258633
3510,0.011770075,0.008258633
3511,0.011770075,0.008258633
3512,0.011770075,0.008258633
3513,0.011770075,0.008258633
3514,0.011770075,0.008258633
3515,0.011770075,0.008258633
3516,0.011770075,0.008258633
3517,0.011770075,0.008258633
3518,0.011770075,0.008258633
3519,0.011770075,0.008258633
3520,0.011770075,0.008258633
3521,0.011770075,0.008258633
3522,0.011770075,0.008258633
3523,0.011770075,0.008258633
3524,0.011770075,0.008258633
3525,0.011770075,0.008258633
3526,0.011770075,0.008258633
3527,0.011770075,0.008258633
3528,0.011770075,0.008258633
3529,0.011770075,0.008258633
3530,0.011770075,0.008258633
3531,0.011770075,0.008258633
3532,0.011770075,0.008258633
3533,0.011770075,0.008258633
3534,0.011770075,0.008258633
3535,0.011770075,0.008258633
3536,0.011770075,0.008258633
3537,0.011770075,0.008258633
3538,0.011770075,0.008258633
3539,0.011770075,0.008258633
3540,0.011770075,0.008258633
3541,0.011770075,0.008258633
3542,0.011770075,0.008258633
3543,0.011770075,0.008258633
3544,0.011770075,0.008258633
3545,0.011770075,0.008258633
3546,0.011770075,0.008258633
3547,0.011770075,0.008258633
3548,0.011770075,0.008258633
3549,0.011770075,0.008258633
3550,0.011770075,0.008258633
3551,0.011770075,0.008258633
3552,0.011770075,0.008258633
3553,0.011770075,0.008258633
3554,0.011770075,0.008258633
3555,0.011770075,0.008258633
3556,0.011770075,0.008258633
3557,0.011770075,0.008258633
3558,0.011770075,0.008258633
3559,0.011770075,0.008258633
3560,0.011770075,0.008258633
3561,0.011770075,0.008258633
3562,0.011770075,0.008258633
3563,0.011770075,0.008258633
3564,0.011770075,0.008258633
3565,0.011770075,0.008258633
3566,0.011770075,0.008258633
3567,0.011770075,0.008258633
3568,0.011770075,0.008258633
3569,0.011770075,0.008258633
3570,0.011770075,0.008258633
3571,0.011770075,0.008258633
3572,0.011770075,0.008258633
3573,0.011770075,0.008258633
3574,0.011770075,0.008258633
3575,0.011770075,0.008258633
3576,0.011770075,0.008258633
3577,0.011770075,0.008258633
3578,0.011770075,0.008258633
3579,0.011770075,0.008258633
3580,0.011770075,0.008258633
3581,0.011770075,0.008258633
3582,0.011770075,0.008258633
3583,0.011770075,0.008258633
3584,0.011770075,0.008258633
3585,0.011770075,0.008258633
3586,0.011770075,0.008258633
3587,0.011770075,0.008258633
3588,0.011770075,0.008258633
3589,0.011770075,0.008258633
3590,0.011770075,0.008258633
3591,0.011770075,0.008258633
3592,0.011770075,0.008258633
3593,0.011770075,0.008258633
3594,0.011770075,0.008258633
3595,0.011770075,0.008258633
3596,0.011770075,0.008258633
3597,0.011770075,0.008258633
3598,0.011770075,0.008258633
3599,0.011770075,0.008258633
3600,0.011770075,0.008258633
3601,0.011770075,0.008258633
3602,0.011770075,0.008258633
3603,0.011770075,0.008258633
3604,0.011770075,0.008258633
3605,0.011770075,0.008258633
3606,0.011770075,0.008258633
3607,0.011770075,0.008258633
3608,0.011770075,0.008258633
3609,0.011770075,0.008258633
3610,0.011770075,0.008258633
3611,0.011770075,0.008258633
3612,0.011770075,0.008258633
3613,0.011770075,0.008258633
3614,0.011770075,0.008258633
3615,0.011770075,0.008258633
3616,0.011770075,0.008258633
3617,0.011770075,0.008258633
3618,0.011770075,0.008258633
3619,0.011770075,0.008258633
3620,0.011770075,0.008258633
3621,0.011770075,0.008258633
3622,0.011770075,0.008258633
3623,0.011770075,0.008258633
3624,0.011770075,0.008258633
3625,0.011770075,0.008258633
3626,0.011770075,0.008258633
3627,0.011770075,0.008258633
3628,0.011770075,0.008258633
3629,0.011770075,0.008258633
3630,0.011770075,0.008258633
3631,0.011770075,0.008258633
3632,0.011770075,0.008258633
3633,0.011770075,0.008258633
3634,0.011770075,0.008258633
3635,0.011770075,0.008258633
3636,0.011770075,0.008258633
3637,0.011770075,0.008258633
3638,0.011770075,0.008258633
3639,0.011770075,0.008258633
3640,0.011770075,0.008258633
3641,0.011770075,0.008258633
3642,0.011770075,0.008258633
3643,0.011770075,0.008258633
3644,0.011770075,0.008258633
3645,0.011770075,0.008258633
3646,0.011770075,0.008258633
3647,0.011770075,0.008258633
3648,0.011770075,0.008258633
3649,0.011770075,0.008258633
3650,0.011770075,0.008258633
3651,0.011770075,0.008258633
3652,0.011770075,0.008258633
3653,0.011770075,0.008258633
3654,0.011770075,0.008258633
3655,0.011770075,0.008258633
3656,0.011770075,0.008258633
3657,0.011770075,0.008258633
3658,0.011770075,0.008258633
3659,0.011770075,0.008258633
3660,0.011770075,0.008258633
3661,0.011770075,0.008258633
3662,0.011770075,0.008258633
3663,0.011770075,0.008258633
3664,0.011770075,0.008258633
3665,0.011770075,0.008258633
3666,0.011770075,0.008258633
3667,0.011770075,0.008258633
3668,0.011770075,0.008258633
3669,0.011770075,0.008258633
3670,0.011770075,0.008258633
3671,0.011770075,0.008258633
3672,0.011770075,0.008258633
3673,0.011770075,0.008258633
3674,0.011770075,0.008258633
3675,0.011770075,0.008258633
3676,0.011770075,0.008258633
3677,0.011770075,0.008258633
3678,0.011770075,0.008258633
3679,0.011770075,0.008258633
3680,0.011770075,0.008258633
3681,0.011770075,0.008258633
3682,0.011770075,0.008258633
3683,0.011770075,0.008258633
3684,0.011770075,0.008258633
3685,0.011770075,0.008258633
3686,0.011770075,0.008258633
3687,0.011770075,0.008258633
3688,0.011770075,0.008258633
3689,0.011770075,0.008258633
3690,0.011770075,0.008258633
3691,0.011770075,0.008258633
3692,0.011770075,0.008258633
3693,0.011770075,0.008258633
3694,0.011770075,0.008258633
3695,0.011770075,0.008258633
3696,0.011770075,0.008258633
3697,0.011770075,0.008258633
3698,0.011770075,0.008258633
3699,0.011770075,0.008258633
3700,0.011770075,0.008258633
3701,0.011770075,0.008258633
3702,0.011770075,0.008258633
3703,0.011770075,0.008258633
3704,0.011770075,0.008258633
3705,0.011770075,0.008258633
3706,0.011770075,0.008258633
3707,0.011770075,0.008258633
3708,0.011770075,0.008258633
3709,0.011770075,0.008258633
3710,0.011770075,0.008258633
3711,0.011770075,0.008258633
3712,0.011770075,0.008258633
3713,0.011770075,0.008258633
3714,0.011770075,0.008258633
3715,0.011770075,0.008258633
3716,0.011770075,0.008258633
3717,0.011770075,0.008258633
3718,0.011770075,0.008258633
3719,0.011770075,0.008258633
3720,0.011770075,0.008258633
3721,0.011770075,0.008258633
3722,0.011770075,0.008258633
3723,0.011770075,0.008258633
3724,0.011770075,0.008258633
3725,0.011770075,0.008258633
3726,0.011770075,0.008258633
3727,0.011770075,0.008258633
3728,0.011770075,0.008258633
3729,0.011770075,0.008258633
3730,0.011770075,0.008258633
3731,0.011770075,0.008258633
3732,0.011770075,0.008258633
3733,0.011770075,0.008258633
3734,0.011770075,0.008258633
3735,0.011770075,0.008258633
3736,0.011770075,0.008258633
3737,0.011770075,0.008258633
3738,0.011770075,0.008258633
3739,0.011770075,0.008258633
3740,0.011770075,0.008258633
3741,0.011770075,0.008258633
3742,0.011770075,0.008258633
3743,0.011770075,0.008258633
3744,0.011770075,0.008258633
3745,0.011770075,0.008258633
3746,0.011770075,0.008258633
3747,0.011770075,0.008258633
3748,0.011770075,0.008258633
3749,0.011770075,0.008258633
3750,0.011770075,0.008258633
3751,0.011770075,0.008258633
3752,0.011770075,0.008258633
3753,0.011770075,0.008258633
3754,0.011770075,0.008258633
3755,0.011770075,0.008258633
3756,0.011770075,0.008258633
3757,0.011770075,0.008258633
3758,0.011770075,0.008258633
3759,0.011770075,0.008258633
3760,0.011770075,0.008258633
3761,0.011770075,0.008258633
3762,0.011770075,0.008258633
3763,0.011770075,0.008258633
3764,0.011770075,0.008258633
3765,0.011770075,0.008258633
3766,0.011770075,0.008258633
3767,0.011770075,0.008258633
3768,0.011770075,0.008258633
3769,0.011770075,0.008258633
3770,0.011770075,0.008258633
3771,0.011770075,0.008258633
3772,0.011770075,0.008258633
3773,0.011770075,0.008258633
3774,0.011770075,0.008258633
3775,0.011770075,0.008258633
3776,0.011770075,0.008258633
3777,0.011770075,0.008258633
3778,0.011770075,0.008258633
3779,0.011770075,0.008258633
3780,0.011770075,0.008258633
3781,0.011770075,0.008258633
3782,0.011770075,0.008258633
