Leaf Size,In Sample RMSE,Out of Sample RMSE
1928,0.907832409,0.844219408
1929,0.884232124,0.807486024
1930,0.862727849,0.816653445
1931,0.859835849,0.806700165
1932,0.841871866,0.789507351
1933,0.911689503,0.851723685
1934,0.900190823,0.825325909
1935,0.903047018,0.86619276
1936,0.896537764,0.827673109
1937,0.871619061,0.810901113
1938,0.911434246,0.852611632
1939,0.902913838,0.827199331
1940,0.910092817,0.840874554
1941,0.909861944,0.844025376
1942,0.910423184,0.846754336
1943,0.900280095,0.82686813
1944,0.894381853,0.840596267
1945,0.903171703,0.837624425
1946,0.898999811,0.842100222
1947,0.888365643,0.81062518
1948,0.878132722,0.804815737
1949,0.900563385,0.83445634
1950,0.912273184,0.844926445
1951,0.906249325,0.850394581
1952,0.860334649,0.790907395
1953,0.899359557,0.857278124
1954,0.901831099,0.849323714
1955,0.887717653,0.807795247
1956,0.905571903,0.85370713
1957,0.886519778,0.811540295
1958,0.90515719,0.846767791
1959,0.90086168,0.84195368
1960,0.905557293,0.850929498
1961,0.909527397,0.850337268
1962,0.888619689,0.832998719
1963,0.902457757,0.858992597
1964,0.904037151,0.855063529
1965,0.895306448,0.86055325
1966,0.887988191,0.821436949
1967,0.912465573,0.847399844
1968,0.893426971,0.837674246
1969,0.859667352,0.812777242
1970,0.90123519,0.821886662
1971,0.897203995,0.84689613
1972,0.866388645,0.78674282
1973,0.884232124,0.807486024
1974,0.834429094,0.790034538
1975,0.878766352,0.820260173
1976,0.906501792,0.858501573
1977,0.897763793,0.847091619
1978,0.896223146,0.840606685
1979,0.911822681,0.84326596
1980,0.900617361,0.852121158
1981,0.900244536,0.848569469
1982,0.904369472,0.844284871
1983,0.899515323,0.84116114
1984,0.904895505,0.848384376
1985,0.906656594,0.835512796
1986,0.904804632,0.847891723
1987,0.883028348,0.824640928
1988,0.850340599,0.794986037
1989,0.912434567,0.846380215
1990,0.90969662,0.848526662
1991,0.911942081,0.845229929
1992,0.908173459,0.848304906
1993,0.904591138,0.84907252
1994,0.910137069,0.840224281
1995,0.882331513,0.808018115
1996,0.890712891,0.850372427
1997,0.907517265,0.855851787
1998,0.904723737,0.846149361
1999,0.850497526,0.791185113
2000,0.893850293,0.817777447
2001,0.904037151,0.855063529
2002,0.89985165,0.822296637
2003,0.905155749,0.839111166
2004,0.848791539,0.776086339
2005,0.842154082,0.782785767
2006,0.879227214,0.821034571
2007,0.90239652,0.856248969
2008,0.897872811,0.841250187
2009,0.88472715,0.82560069
2010,0.86685799,0.801759492
2011,0.892828835,0.832412821
2012,0.912273184,0.844926445
2013,0.904223109,0.849451911
2014,0.911822681,0.84326596
2015,0.906501792,0.858501573
2016,0.911694086,0.8425745
2017,0.912368031,0.849094851
2018,0.882103363,0.815428214
2019,0.912465573,0.847399844
2020,0.897438177,0.843604328
2021,0.90936366,0.847456293
2022,0.877752946,0.815352225
2023,0.904037151,0.855063529
2024,0.905571903,0.85370713
2025,0.911689503,0.851723685
2026,0.912238632,0.849611233
2027,0.865302222,0.812322196
2028,0.883497824,0.806154896
2029,0.895227471,0.833340703
2030,0.896828456,0.844091033
2031,0.90115916,0.819175229
2032,0.907538677,0.854792707
2033,0.901170919,0.824595741
2034,0.881735095,0.819672398
2035,0.859996465,0.810059727
2036,0.911822681,0.84326596
2037,0.902078488,0.847226279
2038,0.883026515,0.830911379
2039,0.905010784,0.831197795
2040,0.90383496,0.846410975
2041,0.841921751,0.78432148
2042,0.912176407,0.848015162
2043,0.911953782,0.847482748
2044,0.904085675,0.85335311
2045,0.887938518,0.808038814
2046,0.905651964,0.836032022
2047,0.90239652,0.856248969
2048,0.863323822,0.812138755
2049,0.91225945,0.846531621
2050,0.889163332,0.832049962
2051,0.899520558,0.846451793
2052,0.908074001,0.851829122
2053,0.904568403,0.84576285
2054,0.893480813,0.832279052
2055,0.89425026,0.848506822
2056,0.911386427,0.846540264
2057,0.908866667,0.839847374
2058,0.888365643,0.81062518
2059,0.896963375,0.831547912
2060,0.871298322,0.807445383
2061,0.900258039,0.826044335
2062,0.897030726,0.84771756
2063,0.862372526,0.799445112
2064,0.89578059,0.83737334
2065,0.900641645,0.821198831
2066,0.911386427,0.846584708
2067,0.907925441,0.855771473
2068,0.908549054,0.849307871
2069,0.911021631,0.840644634
2070,0.912450602,0.847243276
2071,0.837228493,0.783380775
2072,0.862817905,0.816222961
2073,0.903321451,0.846379252
2074,0.902248057,0.830035626
2075,0.909475851,0.842400859
2076,0.840729977,0.782603152
2077,0.888814036,0.80914539
2078,0.907027529,0.853217354
2079,0.902702987,0.828456396
2080,0.910177935,0.855093098
2081,0.889723164,0.818530723
2082,0.893186472,0.81193094
2083,0.901601381,0.82686974
2084,0.890889898,0.824314264
2085,0.891866379,0.815956486
2086,0.912368031,0.849094851
2087,0.901269895,0.848032614
2088,0.909988099,0.854252358
2089,0.903184321,0.846289114
2090,0.911683859,0.842552998
2091,0.912238632,0.849611233
2092,0.897636642,0.838306014
2093,0.901269895,0.848032614
2094,0.878906102,0.800495482
2095,0.895223236,0.853352742
2096,0.910675131,0.848277399
2097,0.886630577,0.828314041
2098,0.912108086,0.850478571
2099,0.860539095,0.804230848
2100,0.898243515,0.841921381
2101,0.901728915,0.826729386
2102,0.909026807,0.843410648
2103,0.912465573,0.847399844
2104,0.865119312,0.796346641
2105,0.886660189,0.830514141
2106,0.899877135,0.837432836
2107,0.865482585,0.803104393
2108,0.867529628,0.806972456
2109,0.899958276,0.822462331
2110,0.905767887,0.860473732
2111,0.89716039,0.853559651
2112,0.902702987,0.828456396
2113,0.872151374,0.827689145
2114,0.897342102,0.852218869
2115,0.906252628,0.846503194
2116,0.905972641,0.846157818
2117,0.872945485,0.814217843
2118,0.909615357,0.840971578
2119,0.905571903,0.85370713
2120,0.882539297,0.807575541
2121,0.850340599,0.794986037
2122,0.895943799,0.822217826
2123,0.880260917,0.814023042
2124,0.894331446,0.835400767
2125,0.897212434,0.840230436
2126,0.912129902,0.844343863
2127,0.860644863,0.813563817
2128,0.907952787,0.850529686
2129,0.912422063,0.846307658
2130,0.912391027,0.846998663
2131,0.884232124,0.807486024
2132,0.894474559,0.816513455
2133,0.906671558,0.847386121
2134,0.906205568,0.851869376
2135,0.909537163,0.842577647
2136,0.898236567,0.820415549
2137,0.835404018,0.780142384
2138,0.912108086,0.850478571
2139,0.849283721,0.78159482
2140,0.911822681,0.84326596
2141,0.89474077,0.84260895
2142,0.884232124,0.807486024
2143,0.906204835,0.860451553
2144,0.862372526,0.799445112
2145,0.897587017,0.84346764
2146,0.910473624,0.846731969
2147,0.881293431,0.803644245
2148,0.884232124,0.807486024
2149,0.897955142,0.840594725
2150,0.907872759,0.838377425
2151,0.904778229,0.858016892
2152,0.912238632,0.849611233
2153,0.881182005,0.806885067
2154,0.888365643,0.81062518
2155,0.899716225,0.821518783
2156,0.887701085,0.80219767
2157,0.842102738,0.789626138
2158,0.835404018,0.779611438
2159,0.892220205,0.83451148
2160,0.903271381,0.82836848
2161,0.900665827,0.819598444
2162,0.858794111,0.795081787
2163,0.90969662,0.848526662
2164,0.908279551,0.838161548
2165,0.898486183,0.839955508
2166,0.881160284,0.819875741
2167,0.898631842,0.840455307
2168,0.910282598,0.851323749
2169,0.90631221,0.843722521
2170,0.861707414,0.776915219
2171,0.897335462,0.847560324
2172,0.897719089,0.846650825
2173,0.893749748,0.827912299
2174,0.909026807,0.843410648
2175,0.910469533,0.843412859
2176,0.908962587,0.839189331
2177,0.911434246,0.852611632
2178,0.911822681,0.84326596
2179,0.899156193,0.857208793
2180,0.882539297,0.807575541
2181,0.904218569,0.84697544
2182,0.90765227,0.854657315
2183,0.911780708,0.844458087
2184,0.900078446,0.856664149
2185,0.883497824,0.806154896
2186,0.861583248,0.797329402
2187,0.907538677,0.854792707
2188,0.903606312,0.82874565
2189,0.91169757,0.844341151
2190,0.903682588,0.84729506
2191,0.844421147,0.786994244
2192,0.905045031,0.850034831
2193,0.901845683,0.848962397
2194,0.912422063,0.846307658
2195,0.897777198,0.840584242
2196,0.904080382,0.848241302
2197,0.882822438,0.823182129
2198,0.883765482,0.820688194
2199,0.907823307,0.845360316
2200,0.876244403,0.80652674
2201,0.912273184,0.844926445
2202,0.891866379,0.815956486
2203,0.902821176,0.827133592
2204,0.868815208,0.816994656
2205,0.873632722,0.808016184
2206,0.912466015,0.8473504
2207,0.850340599,0.794913066
2208,0.892589072,0.836984575
2209,0.866755819,0.811796513
2210,0.900873341,0.824859711
2211,0.900981383,0.855496749
2212,0.912273184,0.844926445
2213,0.912368031,0.849094851
2214,0.899858765,0.857740279
2215,0.891866379,0.815956486
2216,0.888225138,0.822718703
2217,0.9051023,0.85138031
2218,0.90969662,0.848526662
2219,0.898990132,0.824706521
2220,0.855150246,0.797667122
2221,0.898999219,0.819862705
2222,0.910137069,0.840224281
2223,0.901269895,0.848032614
2224,0.911822681,0.84326596
2225,0.911683859,0.842552998
2226,0.883104564,0.824111256
2227,0.883104564,0.824111256
2228,0.911998518,0.845316705
2229,0.912422063,0.846307658
2230,0.907163506,0.833143121
2231,0.886997325,0.806862949
2232,0.885527546,0.825677121
2233,0.85579357,0.807599462
2234,0.902821176,0.827133592
2235,0.900132586,0.826251899
2236,0.905929433,0.859539678
2237,0.904601819,0.863123532
2238,0.897719089,0.846650825
2239,0.902092111,0.826893638
2240,0.911694086,0.8425745
2241,0.860380068,0.809466211
2242,0.904870093,0.847766251
2243,0.897675914,0.860978018
2244,0.904080382,0.848241302
2245,0.912465573,0.847399844
2246,0.905476774,0.865584075
2247,0.898815445,0.834282836
2248,0.863489978,0.801908614
2249,0.911822681,0.84326596
2250,0.912176407,0.848015162
2251,0.842102738,0.789626138
2252,0.906433882,0.853172878
2253,0.897675914,0.860978018
2254,0.899885033,0.8449853
2255,0.871298322,0.807177545
2256,0.898077016,0.854483369
2257,0.912466015,0.8473504
2258,0.892653509,0.833434062
2259,0.900242457,0.818859933
2260,0.911694086,0.8425745
2261,0.862891754,0.815942906
2262,0.905532,0.8544583
2263,0.85959463,0.797767603
2264,0.87914056,0.821069374
2265,0.833334564,0.781037961
2266,0.898634752,0.835045045
2267,0.873655916,0.814524263
2268,0.910346675,0.846622081
2269,0.900299211,0.857146619
2270,0.912125634,0.847930779
2271,0.91190222,0.843610724
2272,0.888814036,0.80914539
2273,0.901338762,0.848013769
2274,0.897636642,0.838306014
2275,0.909988099,0.854252358
2276,0.88348959,0.826035941
2277,0.854929636,0.806389052
2278,0.910137069,0.840224281
2279,0.912346241,0.846186913
2280,0.911822681,0.84326596
2281,0.908543076,0.846033592
2282,0.846162009,0.777632529
2283,0.907872759,0.838377425
2284,0.910346675,0.846622081
2285,0.900011222,0.842234924
2286,0.874310289,0.81910231
2287,0.899581183,0.838780896
2288,0.908160041,0.838664758
2289,0.903481294,0.848112556
2290,0.861277996,0.805520746
2291,0.901826463,0.841856497
2292,0.888814036,0.80914539
2293,0.907165828,0.834816887
2294,0.903688982,0.838816214
2295,0.912457435,0.847183754
2296,0.899460536,0.835953935
2297,0.909087799,0.838264573
2298,0.908872384,0.847396486
2299,0.892263415,0.846790789
2300,0.900711794,0.818633522
2301,0.897846145,0.831534768
2302,0.911633993,0.843077751
2303,0.912346241,0.846186913
2304,0.866755819,0.811796513
2305,0.901269895,0.848032614
2306,0.860170722,0.80954654
2307,0.842102738,0.789626138
2308,0.851414536,0.812773905
2309,0.911434246,0.852611632
2310,0.90114135,0.833573256
2311,0.902976331,0.836718747
2312,0.905437134,0.837906122
2313,0.834548753,0.789985264
2314,0.869297943,0.795515759
2315,0.854083397,0.773636061
2316,0.846527125,0.792326992
2317,0.863876083,0.816331227
2318,0.903327941,0.845945037
2319,0.900132586,0.826251899
2320,0.905757208,0.843664956
2321,0.87428101,0.814672642
2322,0.849449555,0.781296489
2323,0.899205363,0.825127447
2324,0.901269895,0.848032614
2325,0.869873117,0.813718652
2326,0.871360826,0.8235341
2327,0.91190222,0.843610724
2328,0.907587193,0.836063002
2329,0.911570057,0.847674151
2330,0.897651238,0.838783631
2331,0.897203103,0.842540727
2332,0.908503361,0.839183619
2333,0.897760312,0.85871422
2334,0.911263125,0.852188977
2335,0.912465019,0.847565056
2336,0.909527397,0.850337268
2337,0.902164594,0.847255187
2338,0.887938518,0.808038814
2339,0.912004344,0.845009827
2340,0.90486178,0.836776618
2341,0.900873341,0.824859711
2342,0.906604355,0.838282175
2343,0.910346675,0.846622081
2344,0.859371106,0.801309878
2345,0.874310289,0.81910231
2346,0.911683859,0.842552998
2347,0.899205363,0.825127447
2348,0.888814036,0.80914539
2349,0.840729977,0.78220891
2350,0.886528322,0.830581641
2351,0.893978754,0.821553793
2352,0.842816958,0.785027184
2353,0.881887962,0.824181316
2354,0.912439926,0.847970921
2355,0.882539297,0.807575541
2356,0.908364688,0.846155895
2357,0.910467434,0.843553464
2358,0.912273184,0.844926445
2359,0.861012972,0.807298957
2360,0.912004344,0.845009827
2361,0.890551726,0.846283771
2362,0.900190823,0.825325909
2363,0.909857359,0.85417889
2364,0.90292662,0.864892472
2365,0.846527125,0.792326992
2366,0.872648764,0.820721069
2367,0.898990132,0.824706521
2368,0.866635228,0.805057077
2369,0.911434246,0.852611632
2370,0.884232124,0.807486024
2371,0.90126924,0.821112978
2372,0.901450329,0.828928885
2373,0.907165912,0.848545748
2374,0.902098892,0.827806781
2375,0.912238632,0.849611233
2376,0.835404018,0.779611438
2377,0.90006051,0.818269063
2378,0.901836854,0.857447558
2379,0.901338762,0.848013769
2380,0.911386427,0.846540264
2381,0.91190222,0.843610724
2382,0.898990132,0.824706521
2383,0.908573182,0.847130019
2384,0.907261977,0.847732907
2385,0.912465019,0.847565056
2386,0.857625776,0.77666785
2387,0.835080542,0.782705194
2388,0.900190823,0.825325909
2389,0.865482585,0.803104393
2390,0.908218329,0.838256856
2391,0.897507262,0.840110782
2392,0.91190222,0.843610724
2393,0.891866379,0.815956486
2394,0.906478594,0.862471247
2395,0.893850293,0.817777447
2396,0.908543076,0.846033592
2397,0.906249325,0.850373788
2398,0.85774329,0.792400669
2399,0.911780708,0.844458087
2400,0.910097075,0.840508896
2401,0.903816671,0.846035972
2402,0.912250958,0.845536271
2403,0.879531196,0.821024807
2404,0.911683859,0.842552998
2405,0.912138701,0.84469157
2406,0.911780708,0.844458087
2407,0.88215267,0.820003455
2408,0.906041241,0.84966086
2409,0.897760312,0.85871422
2410,0.896890809,0.835296475
2411,0.902752022,0.853712195
2412,0.901328789,0.830814112
2413,0.845067046,0.785841054
2414,0.869207115,0.818528677
2415,0.900952482,0.856178699
2416,0.911822681,0.84326596
2417,0.875758077,0.806590992
2418,0.9041428,0.847420179
2419,0.835080542,0.7826768
2420,0.912250958,0.845536271
2421,0.889143995,0.843518604
2422,0.893992498,0.835271059
2423,0.906099345,0.850768152
2424,0.906659752,0.853041652
2425,0.875508129,0.821497591
2426,0.912125634,0.847930779
2427,0.904778229,0.858016892
2428,0.901302335,0.820062592
2429,0.908698016,0.841249121
2430,0.909542634,0.844097692
2431,0.90006051,0.818269063
2432,0.903051061,0.840708443
2433,0.894934435,0.819691045
2434,0.90126924,0.821112978
2435,0.911953782,0.847482748
2436,0.886598512,0.831122898
2437,0.911683859,0.842552998
2438,0.908872384,0.847396486
2439,0.85959463,0.797767603
2440,0.866940854,0.818643279
2441,0.901448316,0.841389499
2442,0.900452805,0.824274069
2443,0.911689503,0.851723685
2444,0.902409655,0.847793235
2445,0.860702062,0.798969903
2446,0.846123213,0.786242309
2447,0.843531515,0.783422008
2448,0.909162087,0.849228951
2449,0.899858765,0.857740279
2450,0.859693596,0.791751889
2451,0.888032886,0.820493145
2452,0.90969662,0.848526662
2453,0.903654451,0.854590945
2454,0.900947243,0.819640426
2455,0.833334564,0.781037961
2456,0.903051061,0.840708443
2457,0.852906525,0.769273526
2458,0.906154847,0.845766384
2459,0.839985462,0.787649163
2460,0.900152705,0.848856779
2461,0.894934435,0.819691045
2462,0.902164594,0.847255187
2463,0.909988099,0.854252358
2464,0.910456894,0.841075868
2465,0.910177935,0.855093098
2466,0.912434567,0.846380215
2467,0.881322977,0.824168672
2468,0.901845683,0.848962397
2469,0.902718317,0.846896703
2470,0.908154595,0.845832455
2471,0.888814036,0.80914539
2472,0.909630644,0.854128538
2473,0.911434246,0.852611632
2474,0.906099345,0.850768152
2475,0.905767887,0.860473732
2476,0.840016139,0.770558128
2477,0.898216502,0.834837444
2478,0.889633878,0.814278638
2479,0.901606319,0.843040871
2480,0.912392133,0.846028888
2481,0.903919342,0.85229073
2482,0.90801371,0.847389242
2483,0.897438177,0.843604328
2484,0.897675914,0.860978018
2485,0.912238632,0.849611233
2486,0.90863689,0.84721331
2487,0.852906525,0.769273526
2488,0.903211403,0.846012274
2489,0.903584154,0.846164353
2490,0.904870093,0.847766251
2491,0.887938518,0.808038814
2492,0.87176486,0.819799636
2493,0.909258462,0.841850421
2494,0.906478594,0.862471247
2495,0.896458682,0.838065986
2496,0.911263125,0.852188977
2497,0.899298562,0.822413327
2498,0.902164594,0.847255187
2499,0.897760312,0.85871422
2500,0.911263125,0.852188977
2501,0.902766096,0.824995939
2502,0.904182213,0.842672169
2503,0.863448128,0.805104126
2504,0.908029795,0.856611466
2505,0.850340599,0.794913066
2506,0.892653509,0.833434062
2507,0.883169815,0.825154254
2508,0.901836854,0.857447558
2509,0.836821134,0.780473669
2510,0.907978446,0.843671626
2511,0.893850293,0.817777447
2512,0.882743592,0.801843194
2513,0.893992498,0.835271059
2514,0.901963107,0.824694501
2515,0.910388604,0.844643122
2516,0.908029795,0.856611466
2517,0.899871874,0.853412386
2518,0.905922244,0.849707387
2519,0.908962587,0.839189331
2520,0.898776577,0.859493415
2521,0.910029293,0.841869333
2522,0.912457435,0.847183754
2523,0.901282746,0.834405895
2524,0.903140435,0.845965658
2525,0.905473495,0.861893465
2526,0.902098892,0.827806781
2527,0.910137069,0.840224281
2528,0.884232124,0.807486024
2529,0.912392133,0.846028888
2530,0.88552987,0.82551676
2531,0.90781461,0.836925598
2532,0.861529991,0.804546336
2533,0.901601381,0.82686974
2534,0.909988099,0.854252358
2535,0.910052825,0.84046262
2536,0.884406884,0.824272206
2537,0.908029795,0.856611466
2538,0.908364688,0.846155895
2539,0.910052825,0.84046262
2540,0.897675914,0.860978018
2541,0.881509106,0.814289833
2542,0.87176486,0.819799636
2543,0.897530808,0.830750145
2544,0.912346241,0.846186913
2545,0.897763793,0.847091619
2546,0.910137069,0.840224281
2547,0.911822681,0.84326596
2548,0.911239479,0.842320063
2549,0.903051061,0.840708443
2550,0.902078488,0.847226279
2551,0.900192791,0.826599273
2552,0.895943799,0.822217826
2553,0.897474502,0.840100156
2554,0.900682509,0.833090091
2555,0.912422063,0.846307658
2556,0.881322977,0.824168672
2557,0.90115916,0.819175229
2558,0.907956985,0.855468252
2559,0.835080542,0.782705194
2560,0.910778545,0.840984031
2561,0.907612858,0.848339071
2562,0.911683859,0.842552998
2563,0.910177935,0.855093098
2564,0.900553184,0.818080783
2565,0.835080542,0.7826768
2566,0.912388696,0.847619401
2567,0.850340599,0.794913066
2568,0.912125634,0.847930779
2569,0.908364688,0.846155895
2570,0.899055225,0.822020033
2571,0.888365643,0.81062518
2572,0.903682588,0.84729506
2573,0.906157768,0.850500668
2574,0.881194951,0.820213859
2575,0.90765227,0.854657315
2576,0.851774079,0.789168265
2577,0.904327431,0.851770904
2578,0.905096434,0.841071985
2579,0.908292905,0.855665997
2580,0.902078488,0.847226279
2581,0.875542384,0.821537047
2582,0.900152705,0.848856779
2583,0.910346675,0.846622081
2584,0.902022614,0.824962508
2585,0.91169757,0.844341151
2586,0.88215267,0.820003455
2587,0.900217049,0.833248659
2588,0.883497824,0.806154896
2589,0.912238632,0.849611233
2590,0.900192791,0.826599273
2591,0.881322977,0.824168672
2592,0.908364688,0.846155895
2593,0.907163506,0.833143121
2594,0.901601381,0.82686974
2595,0.89985165,0.822296637
2596,0.896615939,0.816918471
2597,0.912177409,0.8461141
2598,0.897587017,0.84346764
2599,0.89922396,0.845979422
2600,0.910282598,0.851323749
2601,0.899581183,0.838780896
2602,0.887938518,0.808038814
2603,0.906243101,0.861118425
2604,0.906659752,0.853041652
2605,0.911009027,0.842591229
2606,0.906397466,0.83426047
2607,0.908962587,0.839189331
2608,0.897763793,0.847091619
2609,0.911244605,0.846296462
2610,0.85959463,0.797767603
2611,0.911998518,0.845316705
2612,0.896887911,0.854475233
2613,0.905704711,0.832123932
2614,0.882539297,0.807575541
2615,0.911434246,0.852611632
2616,0.906476776,0.846275196
2617,0.912422063,0.846307658
2618,0.906119082,0.853379509
2619,0.905922244,0.849707387
2620,0.910177935,0.855093098
2621,0.903321451,0.846379252
2622,0.912391027,0.846998663
2623,0.909527397,0.850337268
2624,0.883997956,0.832607286
2625,0.901338762,0.848013769
2626,0.911683859,0.842552998
2627,0.908029795,0.856611466
2628,0.87237604,0.818373467
2629,0.902718317,0.846896703
2630,0.912465573,0.847399844
2631,0.90797981,0.859456069
2632,0.911689503,0.851723685
2633,0.909630644,0.854230759
2634,0.910522159,0.842457511
2635,0.898057059,0.838084554
2636,0.912368031,0.849094851
2637,0.903470708,0.843268615
2638,0.897719089,0.846650825
2639,0.874310289,0.81910231
2640,0.903271381,0.82836848
2641,0.90801371,0.847389242
2642,0.883497824,0.806154896
2643,0.910078397,0.852548353
2644,0.873655916,0.814524263
2645,0.906501792,0.858501573
2646,0.879458495,0.819099891
2647,0.899081792,0.840563855
2648,0.835080542,0.782705194
2649,0.899797661,0.824773822
2650,0.900682509,0.833090091
2651,0.899996244,0.840488039
2652,0.901845683,0.848962397
2653,0.888814036,0.80914539
2654,0.840672908,0.792602764
2655,0.903249462,0.854566506
2656,0.885415717,0.827456922
2657,0.904779882,0.845065846
2658,0.898651209,0.820938828
2659,0.906659752,0.853041652
2660,0.905767887,0.860473732
2661,0.903271381,0.82836848
2662,0.910029293,0.841869333
2663,0.878463524,0.809961577
2664,0.900687267,0.841067239
2665,0.896458682,0.838065986
2666,0.911424675,0.842156879
2667,0.908543076,0.846033592
2668,0.912339875,0.847993
2669,0.867004644,0.818513703
2670,0.903494788,0.846174191
2671,0.897651238,0.838783631
2672,0.904862992,0.849596525
2673,0.897675914,0.860978018
2674,0.904080382,0.848241302
2675,0.912392133,0.846028888
2676,0.901836854,0.857447558
2677,0.912138701,0.84469157
2678,0.912434567,0.846380215
2679,0.909404987,0.855891951
2680,0.91225945,0.846531621
2681,0.911434246,0.852611632
2682,0.897651238,0.838783631
2683,0.902702987,0.828456396
2684,0.891350964,0.83339882
2685,0.899081792,0.840563855
2686,0.908791016,0.847650997
2687,0.912368031,0.849094851
2688,0.904895505,0.848384376
2689,0.900078446,0.856664149
2690,0.850340599,0.794986037
2691,0.901269895,0.848032614
2692,0.887717653,0.807795247
2693,0.912388696,0.847619401
2694,0.912238456,0.844886346
2695,0.904778229,0.858016892
2696,0.911852076,0.845571028
2697,0.912451902,0.847768079
2698,0.907167893,0.853198253
2699,0.88552987,0.82551676
2700,0.912125634,0.847930779
2701,0.901905542,0.827200899
2702,0.908503361,0.839183619
2703,0.908872384,0.847396486
2704,0.857625776,0.776483937
2705,0.90418501,0.831247809
2706,0.902635607,0.84716317
2707,0.907978446,0.843671626
2708,0.885009171,0.828519047
2709,0.904700644,0.847242566
2710,0.900424097,0.837788906
2711,0.905002348,0.832535992
2712,0.910282598,0.851323749
2713,0.903249462,0.854566506
2714,0.908953313,0.838141405
2715,0.912368031,0.849094851
2716,0.891866379,0.815956486
2717,0.893850293,0.817777447
2718,0.897474502,0.840100156
2719,0.860569366,0.8046958
2720,0.861550013,0.811369786
2721,0.911694086,0.8425745
2722,0.897651238,0.838783631
2723,0.908783172,0.838564434
2724,0.912177409,0.8461141
2725,0.906413475,0.845569748
2726,0.901905542,0.827200899
2727,0.912389446,0.846996414
2728,0.912465573,0.847399844
2729,0.871435836,0.810843413
2730,0.912138701,0.84469157
2731,0.910644104,0.853956699
2732,0.892181949,0.834599047
2733,0.898498473,0.839729779
2734,0.908475216,0.838489231
2735,0.887938518,0.808038814
2736,0.838342691,0.795667375
2737,0.904601819,0.863123532
2738,0.899519934,0.824646213
2739,0.902632863,0.839319701
2740,0.882105208,0.819603561
2741,0.912422063,0.846307658
2742,0.908543076,0.846033592
2743,0.89818499,0.820946811
2744,0.892653509,0.833434062
2745,0.904182213,0.842713
2746,0.912329881,0.849262445
2747,0.905767887,0.860473732
2748,0.897651238,0.838783631
2749,0.900452805,0.824274069
2750,0.839985462,0.787649163
2751,0.910097075,0.840508896
2752,0.912346241,0.846186913
2753,0.911689503,0.851723685
2754,0.911399831,0.8422319
2755,0.903400586,0.845877045
2756,0.881509106,0.814289833
2757,0.911263125,0.852188977
2758,0.839985462,0.788241478
2759,0.898905471,0.843012316
2760,0.880912905,0.812191372
2761,0.906635486,0.849193321
2762,0.897777198,0.840584242
2763,0.895306448,0.86055325
2764,0.909087799,0.838264573
2765,0.908872384,0.847396486
2766,0.908972318,0.84460789
2767,0.908906407,0.838648648
2768,0.912238632,0.849611233
2769,0.89748012,0.837142293
2770,0.904778229,0.858016892
2771,0.862372526,0.799445112
2772,0.912176407,0.848015162
2773,0.902036198,0.842486361
2774,0.91225945,0.846531621
2775,0.909998536,0.842024533
2776,0.91190222,0.843610724
2777,0.866120563,0.816808076
2778,0.882539297,0.807575541
2779,0.912450602,0.847243276
2780,0.893539127,0.816535683
2781,0.892181949,0.834599047
2782,0.903327941,0.845945037
2783,0.904788532,0.848055342
2784,0.912368031,0.849094851
2785,0.911689503,0.851723685
2786,0.885009171,0.828195212
2787,0.907165828,0.834816887
2788,0.910960417,0.842691909
2789,0.902098892,0.827806781
2790,0.89537158,0.832902999
2791,0.910137069,0.840224281
2792,0.888365643,0.81062518
2793,0.905669037,0.850820106
2794,0.909630644,0.854230759
2795,0.912392133,0.846028888
2796,0.90051168,0.825658993
2797,0.910177935,0.855093098
2798,0.907872759,0.838377425
2799,0.904087811,0.848107245
2800,0.897675914,0.860978018
2801,0.863054594,0.80422987
2802,0.909857359,0.85417889
2803,0.880912905,0.812191372
2804,0.909998536,0.842024533
2805,0.900553184,0.818080783
2806,0.897636642,0.838306014
2807,0.90207583,0.829106742
2808,0.881293431,0.803644245
2809,0.900379086,0.835523076
2810,0.905305258,0.832872619
2811,0.904591138,0.848885113
2812,0.903271381,0.82836848
2813,0.842816958,0.785027184
2814,0.910456894,0.841075868
2815,0.861794274,0.798998684
2816,0.881885939,0.821076679
2817,0.9012478,0.83358194
2818,0.901258911,0.836792027
2819,0.906087846,0.831944503
2820,0.89985165,0.822296637
2821,0.888814036,0.80914539
2822,0.909071018,0.83897045
2823,0.906659752,0.853041652
2824,0.912465573,0.847399844
2825,0.906119082,0.853379509
2826,0.911780708,0.844458087
2827,0.911239479,0.842320063
2828,0.911399831,0.8422319
2829,0.907291834,0.852390776
2830,0.909958607,0.856003398
2831,0.907978446,0.843671626
2832,0.863448128,0.805104126
2833,0.865482585,0.803968464
2834,0.904403861,0.846205099
2835,0.901209505,0.856669027
2836,0.912457435,0.847183754
2837,0.901845683,0.848962397
2838,0.909087799,0.838264573
2839,0.881293431,0.803644245
2840,0.896458682,0.838065986
2841,0.902682004,0.835506069
2842,0.840729977,0.782603152
2843,0.900300554,0.825502082
2844,0.910778545,0.840984031
2845,0.906478594,0.862471247
2846,0.908000445,0.843278915
2847,0.911263125,0.852188977
2848,0.912108086,0.850478571
2849,0.903856773,0.848584203
2850,0.903249462,0.854566506
2851,0.840729977,0.782603152
2852,0.90969662,0.848526662
2853,0.910346675,0.846622081
2854,0.906501792,0.858501573
2855,0.905061977,0.851308318
2856,0.911239479,0.842320063
2857,0.905045031,0.850034831
2858,0.908292905,0.855665997
